profile_id,long,lat,time,modis_idx,modis_long,modis_lat,MODIS_file
30570,-57.200706,79.977486,2017-01-01 13:55:21,83831,-57.19342,79.96744,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30585,-57.415386,80.00329,2017-01-01 13:55:22,84101,-57.401928,79.994675,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30600,-57.630737,80.02917,2017-01-01 13:55:23,84371,-57.614883,80.0209,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30615,-57.847706,80.054726,2017-01-01 13:55:24,84641,-57.825665,80.04787,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30630,-58.066334,80.08006,2017-01-01 13:55:24,84911,-58.031967,80.07395,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30645,-58.286297,80.10536,2017-01-01 13:55:25,85181,-58.24498,80.10067,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30660,-58.50655,80.13047,2017-01-01 13:55:26,85451,-58.462692,80.12632,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30675,-58.727856,80.15562,2017-01-01 13:55:26,85721,-58.678,80.15278,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30690,-58.950714,80.18068,2017-01-01 13:55:27,85991,-58.888313,80.17833,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30705,-59.175373,80.20537,2017-01-01 13:55:28,86261,-59.105877,80.20454,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30720,-59.399742,80.22995,2017-01-01 13:55:29,86531,-59.327675,80.22966,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30735,-59.62555,80.25432,2017-01-01 13:55:29,86801,-59.547607,80.25559,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30750,-59.852524,80.278564,2017-01-01 13:55:30,87071,-59.76247,80.28058,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30765,-60.079983,80.302895,2017-01-01 13:55:31,87341,-59.98454,80.30629,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30780,-60.310043,80.32674,2017-01-01 13:55:32,87611,-60.210583,80.33078,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30795,-60.54101,80.35059,2017-01-01 13:55:32,87881,-60.435276,80.3561,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30810,-60.772606,80.374535,2017-01-01 13:55:33,88151,-60.654392,80.38057,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30825,-61.00581,80.398125,2017-01-01 13:55:34,88421,-60.881237,80.405655,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30840,-61.24038,80.42149,2017-01-01 13:55:35,88691,-61.11189,80.42966,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30855,-61.47631,80.44486,2017-01-01 13:55:35,88961,-61.341232,80.45442,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30870,-61.713436,80.46818,2017-01-01 13:55:36,89231,-61.564983,80.47828,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30885,-61.951138,80.49093,2017-01-01 13:55:37,89502,-61.94432,80.4645,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30900,-62.18927,80.51377,2017-01-01 13:55:38,89772,-62.179222,80.487785,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30915,-62.42829,80.53646,2017-01-01 13:55:38,90042,-62.41234,80.51188,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30930,-62.66843,80.558846,2017-01-01 13:55:39,90312,-62.63982,80.53516,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30945,-62.909683,80.58131,2017-01-01 13:55:40,90582,-62.875484,80.55893,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30960,-63.152958,80.60361,2017-01-01 13:55:41,90852,-63.11427,80.58165,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30975,-63.39691,80.62563,2017-01-01 13:55:41,91122,-63.352325,80.605095,MYD35_L2.A2017001.1350.061.2018029021044.hdf
30990,-63.640644,80.6473,2017-01-01 13:55:42,91392,-63.584507,80.627655,MYD35_L2.A2017001.1350.061.2018029021044.hdf
31005,-63.886127,80.66877,2017-01-01 13:55:43,91662,-63.824814,80.650734,MYD35_L2.A2017001.1350.061.2018029021044.hdf
31020,-64.13227,80.69008,2017-01-01 13:55:44,91932,-64.068634,80.67284,MYD35_L2.A2017001.1350.061.2018029021044.hdf
31035,-64.379715,80.71139,2017-01-01 13:55:44,92202,-64.310936,80.69566,MYD35_L2.A2017001.1350.061.2018029021044.hdf
31050,-64.62835,80.73264,2017-01-01 13:55:45,92472,-64.5474,80.71775,MYD35_L2.A2017001.1350.061.2018029021044.hdf
